id,binding_model_id,create_uid,write_uid,type,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter
301,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Mailings""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Mailing\n              </p><p>\n                Design a striking email, define recipients and track its results.\n              </p>\n            ""}",2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,"[('mailing_type', '=', 'mail')]","{
                    'search_default_assigned_to_me': 1,
                    'default_user_id': uid,
                    'default_mailing_type': 'mail',
            }",mailing.mailing,current,"tree,kanban,form,calendar,graph",kanban,,
302,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Mailings""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new mailing\n              </p><p>\n                You don't need to import your mailing lists, you can easily\n                send emails<br> to any contact saved in other Odoo apps.\n              </p>\n            ""}",2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,"[('mailing_type', '=', 'mail')]","{
                'search_default_assigned_to_me': 1,
                'search_default_campaign_id': [active_id],
                'default_campaign_id': active_id,
                'default_user_id': uid,
            }
            ",mailing.mailing,current,"kanban,tree,form,calendar",kanban,,
303,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Mailings""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new mailing\n              </p><p>\n                You don't need to import your mailing lists, you can easily\n                send emails<br> to any contact saved in other Odoo apps.\n              </p>\n            ""}",2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,,"{
                'search_default_assigned_to_me': 1,
                'search_default_campaign_id': [active_id],
                'default_campaign_id': active_id,
                'default_user_id': uid,
            }
            ",mailing.mailing,current,"form,kanban,tree",kanban,,
304,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""A/B Test Winner""}",,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,,{},mailing.mailing,current,form,kanban,,
305,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Subscriptions""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No data yet.\n            </p>\n        ""}",2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,[],"{
            'search_default_group_by_opt_out_reason_id': 1,
            'search_default_filter_optout': 1,
        }",mailing.subscription,current,"tree,form",kanban,,
306,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Optout Reasons""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No data yet.\n            </p>\n        ""}",2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,,{},mailing.subscription.optout,current,"tree,form",kanban,,
307,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745,,,80,,,"{'module' : 'mass_mailing', 'bin_size': False}",res.config.settings,inline,form,kanban,,
309,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Burndown Chart""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No data yet!\n            </p>\n            <p>Analyze how quickly your team is completing your project's tasks and check if everything is progressing according to plan.</p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1600,"[('project_id', '!=', False)]","{'search_default_project_id': active_id, 'search_default_date': 1, 'search_default_stage': 1, 'search_default_filter_date': 1}",project.task.burndown.chart.report,current,graph,kanban,,
310,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Ratings""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There are no ratings for this project at the moment\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1609,"[('consumed','=',True), ('parent_res_model','=','project.project'), ('parent_res_id', '=', active_id)]",{},rating.rating,current,"kanban,tree,graph,pivot,form",kanban,,
311,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Ratings""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No customer ratings yet\n            </p>\n            <p>\n                Let's wait for your customers to manifest themselves.\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1609,"[('res_model', '=', 'project.task'), ('res_id', '=', active_id), ('consumed', '=', True)]",{},rating.rating,current,"kanban,tree,pivot,graph,form",kanban,,
312,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Customer Ratings""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No customer ratings yet\n            </p>\n            <p>\n                Measure your customer satisfaction by sending rating requests when your tasks reach a certain stage.\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1609,"[('parent_res_model','=','project.project'), ('consumed', '=', True)]","{
            'search_default_last_month': 1,
            'graph_groupbys': ['rated_partner_id'],
        }",rating.rating,current,"kanban,tree,pivot,graph,form",kanban,,
313,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Project Updates""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            No updates found. Let's create one!\n            </p><p>\n            Get a snapshot of the status of your project and share its progress with key stakeholders.\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1610,"[('project_id', '=', active_id)]",{},project.update,current,"kanban,tree,form",kanban,,
314,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Project Stages""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n              No stages found. Let's create one!\n            </p><p>\n              Define the steps your projects move through from creation to completion.\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{},project.project.stage,current,"tree,kanban,form",kanban,,
316,493,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Share Project""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{'dialog_size': 'medium'},project.share.wizard,new,form,kanban,,
317,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Project Collaborators""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No collaborators found\n            </p>\n            <p>\n                Collaborate efficiently with key stakeholders by sharing with them the Kanban view of your tasks. Collaborators will be able to edit parts of tasks and send messages.\n            </p>\n        ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1624,"[('project_id', '=', active_id)]",{},project.collaborator,current,tree,kanban,,
318,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Task Stages""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No stages found. Let's create one!\n              </p><p>\n                Define the steps your tasks move through from creation to completion.\n              </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,1629,,80,,"[('user_id', '=', False)]",{'default_project_id': False},project.task.type,current,"tree,kanban,form",kanban,,
319,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Task Stages""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new stage in the task pipeline\n                </p><p>\n                Define the steps that will be used in the project from the\n                creation of the task, up to the closing of the task or issue.\n                You will use these stages in order to track the progress in\n                solving a task or an issue.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,1629,,80,,"[('project_ids','=', project_id)]",{},project.task.type,current,"tree,kanban,form",kanban,,
321,493,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Send Email""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{'default_composition_mode': 'mass_mail'},mail.compose.message,new,form,kanban,,
322,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Create a Project""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,1641,,80,,,"{""default_allow_billable"": 0}",project.project,new,form,kanban,,
370,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Packagings""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,[],{},product.packaging,current,"tree,form",kanban,,
516,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609,2241,,80,,,"{'module' : 'sale_management', 'bin_size': False}",res.config.settings,inline,form,kanban,,
327,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Keep track of the progress of your tasks from creation to completion.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1651,"[('project_id', '=', active_id), ('display_in_project', '=', True)]","{
                'default_project_id': active_id,
                'show_project_update': True,
                'search_default_open_tasks': 1,
            }",project.task,current,"kanban,tree,form,calendar,pivot,graph,activity",kanban,,
328,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sub-tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Keep track of the progress of your tasks from creation to completion.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1651,"[('id', 'child_of', active_id), ('id', '!=', active_id)]","{'show_project_update': False, 'default_parent_id': active_id}",project.task,current,"tree,kanban,form,calendar,pivot,graph,activity",kanban,,
329,490,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Send Email""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{'default_composition_mode': 'mass_mail'},mail.compose.message,new,form,kanban,,
330,490,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Share""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{'dialog_size': 'medium'},portal.share,new,form,kanban,,
336,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1651,,{},project.task,current,"kanban,tree,form",kanban,,
337,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Overpassed Tasks""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1651,"[('state', 'in', ['01_in_progress', '02_changes_requested', '03_approved', '04_waiting_normal']), ('date_deadline','<',time.strftime('%Y-%m-%d')), ('project_id', '!=', False), ('display_in_project', '=', True)]",{},project.task,current,"tree,form,calendar,graph,kanban",kanban,,t
338,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Project's tasks""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,"[('project_id', '=', active_id), ('display_in_project', '=', True)]",{'project_id':active_id},project.task,current,"tree,form,calendar,graph,kanban",kanban,,
339,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Keep track of the progress of your tasks from creation to completion.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,1651,"[('milestone_id', '=', active_id)]",{'default_milestone_id': active_id},project.task,current,"kanban,tree,calendar,pivot,graph,activity,form",kanban,,
340,97,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assigned Tasks""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,"[('project_id', '!=', False), ('display_in_project', '=', True)]","{'search_default_user_ids': [active_id], 'default_user_ids': [(6, 0, [active_id])]}",project.task,current,"tree,form,calendar,graph",kanban,,
341,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tags""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No tags found. Let's create one!\n              </p>\n              <p>\n                  Use tags to categorize your tasks.\n              </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,{},project.tags,current,"tree,form",kanban,,
342,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,,,"{'module' : 'project', 'bin_size': False}",res.config.settings,inline,form,kanban,,
343,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Activity Plans""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Add a new plan\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125,,,80,336,"[('res_model', 'in', ('project.project', 'project.task'))]",{'default_res_model': 'project.task'},mail.activity.plan,current,"tree,form",kanban,,
