id,relation_field_id,model_id,related_field_id,size,create_uid,write_uid,name,complete_name,model,relation,relation_field,ttype,related,state,on_delete,domain,relation_table,column1,column2,depends,currency_field,field_description,help,compute,copied,required,readonly,index,translate,group_expand,selectable,store,sanitize,sanitize_overridable,sanitize_tags,sanitize_attributes,sanitize_style,sanitize_form,strip_style,strip_classes,create_date,write_date,tracking,website_form_blacklisted
9673,,643,,,,,sequence,,event.question.answer,,,integer,,base,,,,,,,,"{""en_US"": ""Sequence""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9674,,643,,,,,id,,event.question.answer,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9675,,643,,,,,display_name,,event.question.answer,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9676,,643,,,,,create_uid,,event.question.answer,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9677,,643,,,,,create_date,,event.question.answer,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9678,,643,,,,,write_uid,,event.question.answer,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9679,,643,,,,,write_date,,event.question.answer,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9680,,545,,,,,visitor_id,,event.registration,website.visitor,,many2one,,base,set null,,,,,,,"{""en_US"": ""Visitor""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9681,,545,,,,,registration_answer_ids,,event.registration,event.registration.answer,registration_id,one2many,,base,,,,,,,,"{""en_US"": ""Attendee Answers""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
9682,,545,,,,,registration_answer_choice_ids,,event.registration,event.registration.answer,registration_id,one2many,,base,,,,,,,,"{""en_US"": ""Attendee Selection Answers""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
9683,,644,,,,,question_id,,event.registration.answer,event.question,,many2one,,base,restrict,,,,,,,"{""en_US"": ""Question""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9684,,644,,,,,registration_id,,event.registration.answer,event.registration,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Registration""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9685,,644,,,,,partner_id,,event.registration.answer,res.partner,,many2one,registration_id.partner_id,base,,,,,,,,"{""en_US"": ""Booked by""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9686,,644,,,,,event_id,,event.registration.answer,event.event,,many2one,registration_id.event_id,base,,,,,,,,"{""en_US"": ""Event""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9687,,644,,,,,question_type,,event.registration.answer,,,selection,question_id.question_type,base,,,,,,,,"{""en_US"": ""Question Type""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9688,,644,,,,,value_answer_id,,event.registration.answer,event.question.answer,,many2one,,base,set null,,,,,,,"{""en_US"": ""Suggested answer""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9689,,644,,,,,value_text_box,,event.registration.answer,,,text,,base,,,,,,,,"{""en_US"": ""Text answer""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9690,,644,,,,,id,,event.registration.answer,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9691,,644,,,,,display_name,,event.registration.answer,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9692,,644,,,,,create_uid,,event.registration.answer,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9693,,644,,,,,create_date,,event.registration.answer,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9694,,644,,,,,write_uid,,event.registration.answer,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9695,,644,,,,,write_date,,event.registration.answer,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9696,,547,,,,,website_id,,event.tag.category,website,,many2one,,base,restrict,,,,,,,"{""en_US"": ""Website""}","{""en_US"": ""Restrict publishing to this website.""}",,t,f,f,t,f,,t,t,,,,,,,,,,,,t
9697,,547,,,,,website_published,,event.tag.category,,,boolean,,base,,,,,,,,"{""en_US"": ""Visible on current website""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9698,,547,,,,,is_published,,event.tag.category,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Published""}",,,f,f,f,t,f,,t,t,,,,,,,,,,,,t
9699,,547,,,,,can_publish,,event.tag.category,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Publish""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9700,,547,,,,,website_url,,event.tag.category,,,char,,base,,,,,,,,"{""en_US"": ""Website URL""}","{""en_US"": ""The full URL to access the document through the website.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9701,,548,,,,,website_id,,event.tag,website,,many2one,,base,restrict,,,,,,,"{""en_US"": ""Website""}","{""en_US"": ""Restrict publishing to this website.""}",,t,f,f,t,f,,t,t,,,,,,,,,,,,t
9702,,548,,,,,website_published,,event.tag,,,boolean,,base,,,,,,,,"{""en_US"": ""Visible on current website""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9703,,548,,,,,is_published,,event.tag,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Published""}",,,f,f,f,t,f,,t,t,,,,,,,,,,,,t
9704,,548,,,,,can_publish,,event.tag,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Publish""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9705,,548,,,,,website_url,,event.tag,,,char,,base,,,,,,,,"{""en_US"": ""Website URL""}","{""en_US"": ""The full URL to access the document through the website.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9706,,540,,,,,website_menu,,event.type,,,boolean,,base,,,,,,,,"{""en_US"": ""Display a dedicated menu on Website""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9707,,540,,,,,community_menu,,event.type,,,boolean,,base,,,,,,,,"{""en_US"": ""Community Menu""}","{""en_US"": ""Display community tab on website""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9708,,540,,,,,menu_register_cta,,event.type,,,boolean,,base,,,,,,,,"{""en_US"": ""Extra Register Button""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9709,,540,,,,,question_ids,,event.type,event.question,event_type_id,one2many,,base,,,,,,,,"{""en_US"": ""Questions""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9710,,645,,,,,menu_id,,website.event.menu,website.menu,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Menu""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9711,,645,,,,,event_id,,website.event.menu,event.event,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Event""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9712,,645,,,,,view_id,,website.event.menu,ir.ui.view,,many2one,,base,cascade,,,,,,,"{""en_US"": ""View""}","{""en_US"": ""Used when not being an url based menu""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9713,,645,,,,,menu_type,,website.event.menu,,,selection,,base,,,,,,,,"{""en_US"": ""Menu Type""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9714,,645,,,,,id,,website.event.menu,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9715,,645,,,,,display_name,,website.event.menu,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9716,,645,,,,,create_uid,,website.event.menu,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9721,,423,,,,,event_registration_count,,website.visitor,,,integer,,base,,,,,,,,"{""en_US"": ""# Registrations""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9722,,423,,,,,event_registered_ids,,website.visitor,event.event,,many2many,,base,,,,,,,,"{""en_US"": ""Registered Events""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9723,,581,,,,,is_donation,,account.payment,,,boolean,payment_transaction_id.is_donation,base,,,,,,,,"{""en_US"": ""Is Donation""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9724,,552,,,,,website_id,,payment.provider,website,,many2one,,base,restrict,,,,,,,"{""en_US"": ""Website""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9725,,554,,,,,is_donation,,payment.transaction,,,boolean,,base,,,,,,,,"{""en_US"": ""Is donation""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9726,,91,,,,,providers_state,,res.config.settings,,,selection,,base,,,,,,,,"{""en_US"": ""Providers State""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9727,,91,,,,,first_provider_label,,res.config.settings,,,char,,base,,,,,,,,"{""en_US"": ""First Provider Label""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9728,,91,,,,,is_stripe_supported_country,,res.config.settings,,,boolean,company_id.country_id.is_stripe_supported_country,base,,,,,,,,"{""en_US"": ""Is Stripe Supported Country""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9729,,78,,,,,is_stripe_supported_country,,res.country,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Stripe Supported Country""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9730,,449,,,,,website_published,,gamification.badge,,,boolean,is_published,base,,,,,,,,"{""en_US"": ""Visible on current website""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9731,,449,,,,,is_published,,gamification.badge,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Published""}",,,f,f,f,t,f,,t,t,,,,,,,,,,,,t
9732,,449,,,,,can_publish,,gamification.badge,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Publish""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9733,,449,,,,,website_url,,gamification.badge,,,char,,base,,,,,,,,"{""en_US"": ""Website URL""}","{""en_US"": ""The full URL to access the document through the website.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9734,,408,,,,,karma_profile_min,,website,,,integer,,base,,,,,,,,"{""en_US"": ""Minimal karma to see other user's profile""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9735,,646,,,,,name,,delivery.carrier,,,char,,base,,,,,,,,"{""en_US"": ""Delivery Method""}",,,t,t,f,f,t,,t,t,,,,,,,,,,,,t
9736,,646,,,,,active,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Active""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9737,,646,,,,,sequence,,delivery.carrier,,,integer,,base,,,,,,,,"{""en_US"": ""Sequence""}","{""en_US"": ""Determine the display order""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9738,,646,,,,,delivery_type,,delivery.carrier,,,selection,,base,,,,,,,,"{""en_US"": ""Provider""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9739,,646,,,,,integration_level,,delivery.carrier,,,selection,,base,,,,,,,,"{""en_US"": ""Integration Level""}","{""en_US"": ""Action while validating Delivery Orders""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9740,,646,,,,,prod_environment,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Environment""}","{""en_US"": ""Set to True if your credentials are certified for production.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9741,,646,,,,,debug_logging,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Debug logging""}","{""en_US"": ""Log requests in order to ease debugging""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9742,,646,,,,,company_id,,delivery.carrier,res.company,,many2one,product_id.company_id,base,,,,,,,,"{""en_US"": ""Company""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
9743,,646,,,,,product_id,,delivery.carrier,product.product,,many2one,,base,restrict,,,,,,,"{""en_US"": ""Delivery Product""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9744,,646,,,,,currency_id,,delivery.carrier,res.currency,,many2one,product_id.currency_id,base,,,,,,,,"{""en_US"": ""Currency""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9745,,646,,,,,invoice_policy,,delivery.carrier,,,selection,,base,,,,,,,,"{""en_US"": ""Invoicing Policy""}","{""en_US"": ""Estimated Cost: the customer will be invoiced the estimated cost of the shipping.""}",,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9746,,646,,,,,country_ids,,delivery.carrier,res.country,,many2many,,base,,,delivery_carrier_country_rel,carrier_id,country_id,,,"{""en_US"": ""Countries""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9747,,646,,,,,state_ids,,delivery.carrier,res.country.state,,many2many,,base,,,delivery_carrier_state_rel,carrier_id,state_id,,,"{""en_US"": ""States""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9748,,646,,,,,zip_prefix_ids,,delivery.carrier,delivery.zip.prefix,,many2many,,base,,,delivery_zip_prefix_rel,carrier_id,zip_prefix_id,,,"{""en_US"": ""Zip Prefixes""}","{""en_US"": ""Prefixes of zip codes that this carrier applies to. Note that regular expressions can be used to support countries with varying zip code lengths, i.e. '$' can be added to end of prefix to match the exact zip (e.g. '100$' will only match '100' and not '1000')""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9749,,646,,,,,carrier_description,,delivery.carrier,,,text,,base,,,,,,,,"{""en_US"": ""Carrier Description""}","{""en_US"": ""A description of the delivery method that you want to communicate to your customers on the Sales Order and sales confirmation email.E.g. instructions for customers to follow.""}",,t,f,f,f,t,,t,t,,,,,,,,,,,,t
9750,,646,,,,,margin,,delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Margin""}","{""en_US"": ""This percentage will be added to the shipping price.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9751,,646,,,,,fixed_margin,,delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Fixed Margin""}","{""en_US"": ""This fixed amount will be added to the shipping price.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9752,,646,,,,,free_over,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Free if order amount is above""}","{""en_US"": ""If the order total amount (shipping excluded) is above or equal to this value, the customer benefits from a free shipping""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9753,,646,,,,,amount,,delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Amount""}","{""en_US"": ""Amount of the order to benefit from a free shipping, expressed in the company currency""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9754,,646,,,,,can_generate_return,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Generate Return""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9755,,646,,,,,return_label_on_delivery,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Generate Return Label""}","{""en_US"": ""The return label is automatically generated at the delivery.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9756,,646,,,,,get_return_label_from_portal,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Return Label Accessible from Customer Portal""}","{""en_US"": ""The return label can be downloaded by the customer from the customer portal.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9757,,646,,,,,supports_shipping_insurance,,delivery.carrier,,,boolean,,base,,,,,,,,"{""en_US"": ""Supports Shipping Insurance""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9758,,646,,,,,shipping_insurance,,delivery.carrier,,,integer,,base,,,,,,,,"{""en_US"": ""Insurance Percentage""}","{""en_US"": ""Shipping insurance is a service which may reimburse senders whose parcels are lost, stolen, and/or damaged in transit.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9759,,646,,,,,price_rule_ids,,delivery.carrier,delivery.price.rule,carrier_id,one2many,,base,,,,,,,,"{""en_US"": ""Pricing Rules""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9760,,646,,,,,fixed_price,,delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Fixed Price""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
9761,,646,,,,,id,,delivery.carrier,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9762,,646,,,,,display_name,,delivery.carrier,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9763,,646,,,,,create_uid,,delivery.carrier,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9764,,646,,,,,create_date,,delivery.carrier,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9765,,646,,,,,write_uid,,delivery.carrier,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9769,,647,,,,,carrier_id,,delivery.price.rule,delivery.carrier,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Carrier""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9770,,647,,,,,currency_id,,delivery.price.rule,res.currency,,many2one,carrier_id.currency_id,base,,,,,,,,"{""en_US"": ""Currency""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9771,,647,,,,,variable,,delivery.price.rule,,,selection,,base,,,,,,,,"{""en_US"": ""Variable""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9772,,647,,,,,operator,,delivery.price.rule,,,selection,,base,,,,,,,,"{""en_US"": ""Operator""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9773,,647,,,,,max_value,,delivery.price.rule,,,float,,base,,,,,,,,"{""en_US"": ""Maximum Value""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9774,,647,,,,,list_base_price,,delivery.price.rule,,,float,,base,,,,,,,,"{""en_US"": ""Sale Base Price""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9775,,647,,,,,list_price,,delivery.price.rule,,,float,,base,,,,,,,,"{""en_US"": ""Sale Price""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9776,,647,,,,,variable_factor,,delivery.price.rule,,,selection,,base,,,,,,,,"{""en_US"": ""Variable Factor""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9777,,647,,,,,id,,delivery.price.rule,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9778,,647,,,,,display_name,,delivery.price.rule,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9779,,647,,,,,create_uid,,delivery.price.rule,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9780,,647,,,,,create_date,,delivery.price.rule,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9781,,647,,,,,write_uid,,delivery.price.rule,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9782,,647,,,,,write_date,,delivery.price.rule,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9783,,648,,,,,name,,delivery.zip.prefix,,,char,,base,,,,,,,,"{""en_US"": ""Prefix""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9784,,648,,,,,id,,delivery.zip.prefix,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9785,,648,,,,,display_name,,delivery.zip.prefix,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9786,,648,,,,,create_uid,,delivery.zip.prefix,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9787,,648,,,,,create_date,,delivery.zip.prefix,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9788,,648,,,,,write_uid,,delivery.zip.prefix,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9789,,648,,,,,write_date,,delivery.zip.prefix,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9790,,85,,,,,property_delivery_carrier_id,,res.partner,delivery.carrier,,many2one,,base,set null,,,,,,,"{""en_US"": ""Delivery Method""}","{""en_US"": ""Default delivery method used in sales orders.""}",,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9791,,633,,,,,carrier_id,,sale.order,delivery.carrier,,many2one,,base,set null,,,,,,,"{""en_US"": ""Delivery Method""}","{""en_US"": ""Fill this field if you plan to invoice the shipping based on picking.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9792,,633,,,,,delivery_message,,sale.order,,,char,,base,,,,,,,,"{""en_US"": ""Delivery Message""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
9793,,633,,,,,delivery_rating_success,,sale.order,,,boolean,,base,,,,,,,,"{""en_US"": ""Delivery Rating Success""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
9794,,633,,,,,delivery_set,,sale.order,,,boolean,,base,,,,,,,,"{""en_US"": ""Delivery Set""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9795,,633,,,,,recompute_delivery_price,,sale.order,,,boolean,,base,,,,,,,,"{""en_US"": ""Delivery cost should be recomputed""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9796,,633,,,,,is_all_service,,sale.order,,,boolean,,base,,,,,,,,"{""en_US"": ""Service Product""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9797,,633,,,,,shipping_weight,,sale.order,,,float,,base,,,,,,,,"{""en_US"": ""Shipping Weight""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9798,,634,,,,,is_delivery,,sale.order.line,,,boolean,,base,,,,,,,,"{""en_US"": ""Is a Delivery""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9799,,634,,,,,product_qty,,sale.order.line,,,float,,base,,,,,,,,"{""en_US"": ""Product Qty""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9800,,634,,,,,recompute_delivery_price,,sale.order.line,,,boolean,order_id.recompute_delivery_price,base,,,,,,,,"{""en_US"": ""Delivery cost should be recomputed""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9801,,649,,,,,order_id,,choose.delivery.carrier,sale.order,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Order""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9802,,649,,,,,partner_id,,choose.delivery.carrier,res.partner,,many2one,order_id.partner_id,base,,,,,,,,"{""en_US"": ""Customer""}",,,f,t,t,f,f,,t,f,,,,,,,,,,,,t
9803,,649,,,,,carrier_id,,choose.delivery.carrier,delivery.carrier,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Shipping Method""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
9804,,649,,,,,delivery_type,,choose.delivery.carrier,,,selection,carrier_id.delivery_type,base,,,,,,,,"{""en_US"": ""Provider""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9805,,649,,,,,delivery_price,,choose.delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Delivery Price""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
9806,,649,,,,,display_price,,choose.delivery.carrier,,,float,,base,,,,,,,,"{""en_US"": ""Cost""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9807,,649,,,,,currency_id,,choose.delivery.carrier,res.currency,,many2one,order_id.currency_id,base,,,,,,,,"{""en_US"": ""Currency""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9808,,649,,,,,company_id,,choose.delivery.carrier,res.company,,many2one,order_id.company_id,base,,,,,,,,"{""en_US"": ""Company""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
9809,,649,,,,,available_carrier_ids,,choose.delivery.carrier,delivery.carrier,,many2many,,base,,,,,,,,"{""en_US"": ""Available Carriers""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9810,,649,,,,,invoicing_message,,choose.delivery.carrier,,,text,,base,,,,,,,,"{""en_US"": ""Invoicing Message""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9811,,649,,,,,delivery_message,,choose.delivery.carrier,,,text,,base,,,,,,,,"{""en_US"": ""Delivery Message""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9812,,649,,,,,total_weight,,choose.delivery.carrier,,,float,order_id.shipping_weight,base,,,,,,,,"{""en_US"": ""Total Order Weight""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9813,,649,,,,,weight_uom_name,,choose.delivery.carrier,,,char,,base,,,,,,,,"{""en_US"": ""Weight Uom Name""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9814,,649,,,,,id,,choose.delivery.carrier,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9815,,649,,,,,display_name,,choose.delivery.carrier,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
9816,,649,,,,,create_uid,,choose.delivery.carrier,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9817,,649,,,,,create_date,,choose.delivery.carrier,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9818,,649,,,,,write_uid,,choose.delivery.carrier,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9819,,649,,,,,write_date,,choose.delivery.carrier,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
9820,,430,,,,,property_delivery_carrier_id,,op.faculty,delivery.carrier,,many2one,partner_id.property_delivery_carrier_id,base,,,,,,,,"{""en_US"": ""Delivery Method""}","{""en_US"": ""Default delivery method used in sales orders.""}",,f,f,f,f,f,,t,f,,,,,,,,,,,,t
9821,,433,,,,,property_delivery_carrier_id,,op.student,delivery.carrier,,many2one,partner_id.property_delivery_carrier_id,base,,,,,,,,"{""en_US"": ""Delivery Method""}","{""en_US"": ""Default delivery method used in sales orders.""}",,f,f,f,f,f,,t,f,,,,,,,,,,,,t
