id,binding_model_id,create_uid,write_uid,type,binding_type,binding_view_types,name,help,create_date,write_date
646,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Movements""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
580,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Abandoned Carts""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No abandoned carts found\n            </p><p>\n                You'll find here all the carts abandoned by your visitors.\n                If they completed their address, you should send them a recovery email!\n            </p><p>\n                The time to mark a cart as abandoned can be changed in the settings.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
581,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Views History""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n              No product views yet for this visitor\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
582,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Base Units""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
583,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Product""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
584,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Pages""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
585,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Certifications""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Add a new certification\n            </p>\n        ""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
586,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Certifications""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Certification\n            </p>\n            <p>\n                Assess the level of understanding of your attendees\n                <br>and send them a document if they pass the test.\n            </p>\n        ""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
331,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Keep track of the progress of your tasks from creation to completion.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
332,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""My Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Organize your tasks by dispatching them across the pipeline.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
333,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""All Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Organize your tasks by dispatching them across the pipeline.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
348,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks Analysis""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                    No data yet!\n                </p><p>\n                    Analyze the progress of your projects and the performance of your employees.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
323,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No projects found. Let's create one!\n                </p>\n                <p>\n                    Create projects to organize your tasks. Define a different workflow for each project.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
324,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No projects found. Let's create one!\n                </p>\n                <p>\n                    Projects contain tasks on the same topic, and each has its own dashboard.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
325,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                   No projects found. Let's create one!\n                </p>\n                <p>\n                    Create projects to organize your tasks and define a different workflow for each project.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
326,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                   No projects found. Let's create one!\n                </p>\n                <p>\n                    Projects contain tasks on the same topic, and each has its own dashboard.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877
587,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Audit trail""}",,2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
589,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Automation Rules""}","{""en_US"": ""<img class=\""w-100 w-md-75\"" src=\""/base_automation/static/img/automation.svg\"">\n              <p>\n                Automate <em>everything</em> with Automation Rules\n              </p><p>\n                Send an email when an object changes state, archive records\n                after a month of inactivity or remind yourself to follow-up on\n                tasks when a specific tag is added.\n              </p><p>With Automation Rules, you can automate\n                <em>any</em> workflow.\n              </p>\n            ""}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
590,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignments""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
591,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignment Types""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
592,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignment Submissions""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
593,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Assignment Submission Analysis Pivot""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
597,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Details Report""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
598,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Terms""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
599,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Elements""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
600,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Admission Registers""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
601,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Registration""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
603,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Admission Analysis Report""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
604,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Facilities""}",,2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
605,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Class Rooms""}",,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
606,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Sessions""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
607,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Timings""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
610,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Generate Sessions""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
611,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Generate Sessions Report""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
612,698,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Confirmation""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
613,433,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Student Attendance""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
614,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Registers""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
615,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Sheets""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
616,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Line""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
617,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Types""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
619,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Attendees""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
620,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Rooms""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
621,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Sessions""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
622,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Types""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
623,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Room Distribution""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
624,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Held Exam Wizard""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
625,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exams""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
626,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Marksheet Lines""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
627,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Marksheet Registers""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
628,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Grade Configuration""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
629,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Result Lines""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
630,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Result Templates""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
633,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Student Hall Tickets""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
634,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Parents""}",,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
635,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Relationships""}",,2024-04-18 10:42:36.031591,2024-04-18 10:42:36.031591
641,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Issue media""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
647,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Purchase Requests""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
648,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Queue Requests""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
649,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Library Card Types""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
650,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Library Cards""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
651,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Authors""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
652,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Publishers""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
653,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Tags""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
654,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Type""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
36,3,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Model Overview""}",,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233
41,66,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Technical guide""}",,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233
77,94,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Preview Internal Report""}",,2024-04-18 07:38:51.528016,2024-04-18 07:38:51.528016
78,94,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Preview External Report""}",,2024-04-18 07:38:51.528016,2024-04-18 07:38:51.528016
79,94,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Report Layout Preview""}",,2024-04-18 07:38:51.528016,2024-04-18 07:38:51.528016
163,356,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Print Badge""}",,2024-04-18 07:40:41.811291,2024-04-18 07:40:41.811291
204,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Employee Resume""}",,2024-04-18 07:40:49.793622,2024-04-18 07:40:49.793622
231,433,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Student ID Card""}",,2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
232,433,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Bonafide Certificate""}",,2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
277,468,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Certifications""}",,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
376,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Label 2x7 (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
377,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Label 4x7 (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
378,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Label 4x12 (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
379,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Label 4x12 No Price (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
380,522,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Packaging (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
381,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Pricelist""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
382,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Product Label (PDF)""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
400,545,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Full Page Ticket""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
401,541,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Full Page Ticket Example""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
402,545,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Badge""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
403,541,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Badge Example""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
404,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Responsive Html Full Page Ticket""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
405,541,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Attendee List""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
406,545,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Attendee List""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
418,577,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Invoices""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
419,577,1,1,ir.actions.report,report,list,"{""en_US"": ""Original Bills""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
420,577,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Invoices without Payment""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
421,581,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Payment Receipt""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
422,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Statement""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
423,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Hash integrity result PDF""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
504,633,1,1,ir.actions.report,report,"list,form","{""en_US"": ""PRO-FORMA Invoice""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
563,633,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Quotation / Order""}",,2024-04-18 07:47:33.998798,2024-04-18 07:47:33.998798
503,633,1,1,ir.actions.report,report,"list,form","{""en_US"": ""PDF Quote""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:33.998798
596,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Fees Detail Analysi""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
602,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Admission Analysis""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
608,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""TimeTable for Students""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
609,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""TimeTable for Faculties""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
618,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Generate Attendance""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114
631,718,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Marksheet""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
632,,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Student Hall Ticket""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597
638,733,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Media Barcode""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
639,732,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Library Card Barcode""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
640,433,1,1,ir.actions.report,report,"list,form","{""en_US"": ""Library ID Card""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
3,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Home Menu""}",,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233
39,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Third-Party Apps""}",,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233
40,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Theme Store""}",,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233
209,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Website""}",,2024-04-18 07:40:52.262475,2024-04-18 07:40:52.262475
534,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Website Home""}",,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
564,,1,1,ir.actions.act_url,action,"list,form","{""en_US"": ""Website Shop""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
11,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Config: Run Remaining Action Todo""}",,2024-04-18 07:38:41.908233,2024-04-18 07:40:46.744909
34,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Base: Auto-vacuum internal data""}",,2024-04-18 07:38:41.908233,2024-04-18 07:40:46.744909
35,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Base: Portal Users Deletion""}",,2024-04-18 07:38:41.908233,2024-04-18 07:40:46.744909
50,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Failed to install demo data for some modules, demo disabled""}",,2024-04-18 07:38:41.908233,2024-04-18 07:40:46.744909
82,97,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Disable two-factor authentication""}",,2024-04-18 07:38:53.25362,2024-04-18 07:40:46.744909
126,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Publisher: Update Notification""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
315,487,1,1,ir.actions.server,action,"form,list","{""en_US"": ""Delete""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
320,494,1,1,ir.actions.server,action,"form,list","{""en_US"": ""Delete""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
334,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""menu view My Tasks""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
81,85,1,1,ir.actions.server,action,"form,list","{""en_US"": ""Download (vCard)""}",,2024-04-18 07:38:51.528016,2024-04-18 07:40:46.744909
125,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Mail: Email Queue Manager""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
128,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Mail: Fetchmail Service""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
288,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Mail Marketing: Process queue""}",,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
289,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Mail Marketing: A/B Testing""}",,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
127,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Notification: Delete Notifications older than 6 Month""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
129,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Notification: Send scheduled message notifications""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
130,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Mail: send web push notification""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
131,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Discuss: channel member unmute""}",,2024-04-18 07:40:31.747973,2024-04-18 07:40:46.744909
141,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Users: Notify About Unregistered Users""}",,2024-04-18 07:40:37.862168,2024-04-18 07:40:46.744909
142,97,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Send Password Reset Instructions""}",,2024-04-18 07:40:37.862168,2024-04-18 07:40:46.744909
143,97,1,1,ir.actions.server,action,list,"{""en_US"": ""Invite to use two-factor authentication""}",,2024-04-18 07:40:38.423645,2024-04-18 07:40:46.744909
144,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Open two-factor authentication configuration""}",,2024-04-18 07:40:38.423645,2024-04-18 07:40:46.744909
149,85,1,1,ir.actions.server,action,form,"{""en_US"": ""Privacy Lookup""}",,2024-04-18 07:40:41.336734,2024-04-18 07:40:46.744909
150,97,1,1,ir.actions.server,action,form,"{""en_US"": ""Privacy Lookup""}",,2024-04-18 07:40:41.336734,2024-04-18 07:40:46.744909
153,353,1,1,ir.actions.server,action,list,"{""en_US"": ""Archive Selection""}",,2024-04-18 07:40:41.336734,2024-04-18 07:40:46.744909
154,353,1,1,ir.actions.server,action,list,"{""en_US"": ""Delete Selection""}",,2024-04-18 07:40:41.336734,2024-04-18 07:40:46.744909
167,356,1,1,ir.actions.server,action,form,"{""en_US"": ""Create User""}",,2024-04-18 07:40:41.811291,2024-04-18 07:40:46.744909
174,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""HR Employee: check work permit validity""}",,2024-04-18 07:40:41.811291,2024-04-18 07:40:46.744909
175,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Partner Autocomplete: Sync with remote DB""}",,2024-04-18 07:40:45.347796,2024-04-18 07:40:46.744909
177,85,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Grant portal access""}",,2024-04-18 07:40:45.771386,2024-04-18 07:40:46.744909
179,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""SMS: SMS Queue Manager""}",,2024-04-18 07:40:46.744909,2024-04-18 07:40:46.744909
187,373,1,1,ir.actions.server,action,list,"{""en_US"": ""Resend""}",,2024-04-18 07:40:46.744909,2024-04-18 07:40:46.744909
189,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Snailmail: process letters queue""}",,2024-04-18 07:40:47.88965,2024-04-18 07:40:47.88965
193,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Digest Emails""}",,2024-04-18 07:40:48.807216,2024-04-18 07:40:48.807216
201,359,1,1,ir.actions.server,action,form,"{""en_US"": ""Skill History Report""}",,2024-04-18 07:40:49.793622,2024-04-18 07:40:49.793622
202,356,1,1,ir.actions.server,report,"list,form","{""en_US"": ""Print Resume""}",,2024-04-18 07:40:49.793622,2024-04-18 07:40:49.793622
208,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Disable unused snippets assets""}",,2024-04-18 07:40:52.262475,2024-04-18 07:40:52.262475
210,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Website Visitor : clean inactive visitors""}",,2024-04-18 07:40:52.262475,2024-04-18 07:40:52.262475
217,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Website: Dashboard""}",,2024-04-18 07:40:52.262475,2024-04-18 07:40:52.262475
218,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Website: Analytics""}",,2024-04-18 07:40:52.262475,2024-04-18 07:40:52.262475
250,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Publisher: Update Notification Tarcin""}",,2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
271,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Gamification: Goal Challenge Check""}",,2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
272,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Gamification: Karma tracking consolidation""}",,2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
335,490,1,1,ir.actions.server,action,form,"{""en_US"": ""Convert to Task/Sub-Task""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
349,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Project: Send rating""}",,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
353,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""menu load To-dos""}",,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977
367,515,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Generate Pricelist Report""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
375,514,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Generate Pricelist Report""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
407,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Event: Mail Scheduler""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
410,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""payment: post-process transactions""}",,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
417,577,1,1,ir.actions.server,action,form,"{""en_US"": ""Share""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
428,577,1,1,ir.actions.server,action,list,"{""en_US"": ""Register Payment""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
458,577,1,1,ir.actions.server,action,form,"{""en_US"": ""Switch into invoice/credit note""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
485,,1,1,ir.actions.server,action,"list,form","{""en_US"": ""Account: Post draft entries with auto_post enabled and accounting date up to today""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
